PK	NOMBRE	DESCRIPCION-ENTIDAD	HORARIO	EQUIPAMIENTO	TRANSPORTE	DESCRIPCION	ACCESIBILIDAD	CONTENT-URL	NOMBRE-VIA	CLASE-VIAL	TIPO-NUM	NUM	PLANTA	PUERTA	ESCALERAS	ORIENTACION	LOCALIDAD	PROVINCIA	CODIGO-POSTAL	BARRIO	DISTRITO	COORDENADA-X	COORDENADA-Y	LATITUD	LONGITUD	TELEFONO	FAX	EMAIL	TIPO	
4566220	Instalaci�n Deportiva Municipal B�sica Sese�a			11 Pistas de calva	Bus: 25, 55 , 138		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=055c7c0076d22110VgnVCM1000000b205a0aRCRD	SESE�A	CALLE	V	2				c/v Calle Valmojado, 2	MADRID	MADRID	28024	ALUCHE	LATINA	435806	4472377	40.397645805419295	-3.757739811336285				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
6340686	Instalaci�n Deportiva Municipal B�sica Sierra Elvira			1 Pista de Balonmano	Metro: FuencarralBus: 176		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7db0701303e5310VgnVCM1000000b205a0aRCRD	SIERRA ELVIRA	CALLE	V	37				Posterior	MADRID	MADRID	28038	NUMANCIA	PUENTE DE VALLECAS	444070	4473143	40.405143493963116	-3.660433235882449				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4582306	Instalaci�n Deportiva Municipal B�sica Sierra del Valle			2 Canastas1 Pista de patinaje	Metro: PortazgoBus: 10 , 54 , 57 , 58 , 103 , 136 , 310 , 410		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16d7c6962b8b2110VgnVCM1000000b205a0aRCRD	ARROYO DEL OLIVAR	CALLE	V	s/n				c/v Sierra del Valle	MADRID	MADRID	28018	PALOMERAS BAJAS	PUENTE DE VALLECAS	444184	4471529	40.3906112368466	-3.6589598359613476				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4528344	Instalaci�n Deportiva Municipal B�sica Sinesio Delgado			1 Pista de f�tbol sala 1 Pista de voleibol 2 Pistas de patinaje. Tenis de Mesa	Metro: ValdezarzaBus: 64 , 82 , 126 , 127 , 132		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3b3f65542201110VgnVCM1000000b205a0aRCRD	ISLA DE OZA	CALLE	V	61					MADRID	MADRID	28035	VALDEZARZA	MONCLOA-ARAVACA	438971	4479702	40.46387990945949	-3.7211400901596057				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4555827	Instalaci�n Deportiva Municipal B�sica Soto Hidalgo			1 Pista de f�tbol sala1 Pista de baloncesto	Metro: Alameda de OsunaBus: 101 , 105 , 112 ,  114 , 115 , 151		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cfca5b6020e1110VgnVCM1000000b205a0aRCRD	RIA�O	CALLE	V	1					MADRID	MADRID	28042	ALAMEDA DE OSUNA	BARAJAS	450877	4479114	40.46124483748552	-3.5794097699469845				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
6342598	Instalaci�n Deportiva Municipal B�sica Talbot			Circuito de Educaci�n VialCircuito de Bici-Trial	Bus: 60 , 131.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c9cda3da4ce5310VgnVCM1000000b205a0aRCRD	TALBOT	CALLE	V	3					MADRID	MADRID	28041	ORCASITAS	USERA	439767	4468822	40.36591698103636	-3.7107313882829795				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4557652	Instalaci�n Deportiva Municipal B�sica Tel�maco			1 Pista de baloncesto.	Bus: 114 , 146.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=079b294368ae1110VgnVCM1000000b205a0aRCRD	TELEMACO	CALLE	V	s/n					MADRID	MADRID	28027	EL SALVADOR	SAN BLAS-CANILLEJAS	445915	4477823	40.44742577488327	-3.63909008577834				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4659289	Instalaci�n Deportiva Municipal B�sica Tercio Terol			1 Pista de baloncesto	Metro: UrgelBus: 34 , 35 , 108 , 118 , 119		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5069b8463aa65110VgnVCM1000000b205a0aRCRD	CHINDASVINTO	CALLE	V					c/v Tulga	MADRID	MADRID	28019	SAN ISIDRO	CARABANCHEL	438143	4471826	40.39473217663556	-3.728885688549131				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4548903	Instalaci�n Deportiva Municipal B�sica Torrelaguna (La Colina)			1 Pista de baloncesto	Metro: Avenida de la PazBus: 9 , 53 , 72 , 73 , 120		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b477d49f5ec91110VgnVCM1000000b205a0aRCRD	TORRELAGUNA	CALLE	V					esq. Normas	MADRID	MADRID	28043	SAN JUAN BAUTISTA	CIUDAD LINEAL	444059	4478480	40.453221291412646	-3.6610334457155886				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
6210334	Instalaci�n Deportiva Municipal B�sica Torrespa�a - Fuente del Berro			Unidades deportivas:     1 Campo de f�tbol 7 (c�sped artificial) Circuito de bicicletas  Circuito de vida  1 Pista de f�tbol sala 5 Salas multiusos  1 Pista polideportiva (con marcaje de f�tbol sala y balonmano)  1 Pista polideportiva (con marcaje de baloncesto, voleibol y tenis single)  3 Pistas de p�del (cristal)  1 Pista de tenis Sala de musculaci�n	Metro: O'Donnell.  Bus: 15, 28, 71, 110, 210		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca93d9d0f9f33310VgnVCM2000000c205a0aRCRD	NUDO M-30 C/V ALCALDE SAINZ DE BARANDA	CALLE	V	94					MADRID	MADRID	28007	FUENTE DEL BERRO	SALAMANCA	443937	4474729	40.42129422167342	-3.6608740643380497				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547407	Instalaci�n Deportiva Municipal B�sica Tres Olivos I P�del			7 Pistas de p�del (1 de cristal).	Bus: 66 , 137		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a42e130360391110VgnVCM2000000c205a0aRCRD	CUEVA DE MONTESINOS	CALLE	V	27					MADRID	MADRID	28034	VALVERDE	FUENCARRAL-EL PARDO	441457	4483368	40.49896370465188	-3.6908807947318545				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPadel	 
4547468	Instalaci�n Deportiva Municipal B�sica Tres Olivos II			Campo de rugby.	Metro: Tres OlivosBus: 66 , 137		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=889615a3f1391110VgnVCM2000000c205a0aRCRD	CAMPO DE CALATRAVA	AVENIDA	V	3				c/v Alonso Quijano y Afueras a Valverde	MADRID	MADRID	28034	VALVERDE	FUENCARRAL-EL PARDO	441245	4483541	40.500490781292115	-3.6934087819699295				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4669172	Instalaci�n Deportiva Municipal B�sica Tribaldos			2 Pistas de baloncesto Circuito de bicicletas Circuito de vida	Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=591a16c6b58b5110VgnVCM1000000b205a0aRCRD	TRIBALDOS	CALLE	V	37				junto a la iglesia	MADRID	MADRID	28043	CANILLAS	HORTALEZA	445795	4479794	40.46705463815002	-3.6394058625072554				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4541945	Instalaci�n Deportiva Municipal B�sica Tribaldos II			Pista de patinaje	Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01a39e32fe961110VgnVCM1000000b205a0aRCRD	TRIBALDOS	CALLE	V	34					MADRID	MADRID	28043	CANILLAS	HORTALEZA	446117	4479865	40.467706247348325	-3.6356019707978606				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CircuitosCiclismo	 
4541972	Instalaci�n Deportiva Municipal B�sica Trinquete			1 Campo de f�tbol (c�sped artificial con 2 marcajes de f�tbol 7)	Metro: HortalezaBus: 7 , 29 , 107, 125 , 129		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd483eb1ff961110VgnVCM1000000b205a0aRCRD	VELACHO BAJO	CALLE	V	3					MADRID	MADRID	28033	APOSTOL SANTIAGO	HORTALEZA	444204	4480418	40.472578003657866	-3.658209520963392				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4642633	Instalaci�n Deportiva Municipal B�sica UVA Pan Bendito			3 Pistas polideportivas	Metro: Pan BenditoBus: 47 , 108 , 118 , 121 , 131 , 155.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=627268171cef4110VgnVCM1000000b205a0aRCRD	PAN BENDITO	UVA	V						MADRID	MADRID	28025	PUERTA BONITA	CARABANCHEL	437609	4469700	40.37554043596684	-3.734957451227099				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4539815	Instalaci�n Deportiva Municipal B�sica UVA de Vallecas			Unidades deportivas cubiertas:  Pista polideportiva (marcajes de f�tbol sala, 3 de baloncesto transversales).	Metro: Villa de VallecasBus: 54 , 58 , 103 , 142 , 143		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4fa3b9c7c451110VgnVCM1000000b205a0aRCRD	MONTE DE MONTJUICH	CALLE	V	9				C/ Sierra Gorda	MADRID	MADRID	28031	SANTA EUGENIA	VILLA DE VALLECAS	447728	4470179	40.380551636449354	-3.6158152393748777				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
6309976	Instalaci�n Deportiva Municipal B�sica Urbanizaci�n Arroyo del Santo			1 Pista polideportiva1 Pista baloncesto	Bus: 153		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a223e08340d35310VgnVCM2000000c205a0aRCRD	PRUNOS	AVENIDA	V	100					MADRID	MADRID	28042	PALOMAS	HORTALEZA	447600	4478339	40.454070707473555	-3.6179726170504694				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547622	Instalaci�n Deportiva Municipal B�sica Urbis			1 Campo de f�tbol (c�sped artifical)	Metro: ArtillerosBus: 30 , 32 , 71		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=201778c178391110VgnVCM2000000c205a0aRCRD	DOCTOR GARCIA TAPIA	AVENIDA	V	117				esquina Avd. Moratalaz	MADRID	MADRID	28030	MARROQUINA	MORATALAZ	445633	4473800	40.41116588362631	-3.6420705862194347				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4541529	Instalaci�n Deportiva Municipal B�sica Valdebernardo			2 Pistas de baloncesto2 Pistas de f�tbol sala1 Pista de petanca4 Pistas de padell1 Pista de tenis4 mesas para tenis de mesa1 Pista de front�n3 Pistas de frontenis.	Metro: ValdebernardoBus: 8, 71, 130		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=96d33331bca51110VgnVCM1000000b205a0aRCRD	CORDEL DE PAVONES	CALLE	V	9					MADRID	MADRID	28032	CASCO H.VICALVARO	VICALVARO	447632	4472584	40.400339802874626	-3.6184112605195162				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4527695	Instalaci�n Deportiva Municipal B�sica Valdelasierra			1 Pista de f�tbol-sala	Bus: 18 , 55 , 60		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ecd923c4df0110VgnVCM1000000b205a0aRCRD	VALDELASIERRA	CALLE	V	7					MADRID	MADRID	28005	ACACIAS	ARGANZUELA	440105	4472163	40.39791145116776	-3.7058004250760788				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4541401	Instalaci�n Deportiva Municipal B�sica Valderriba			1 Pista de baloncesto	Metro: Puerta de ArgandaBus: 4 , 71 , 100 , 106Renfe: Vic�lvaro		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=31663e25c8a51110VgnVCM1000000b205a0aRCRD	GRAN VIA DEL ESTE	AVENIDA	V	14					MADRID	MADRID	28032	CASCO H.VICALVARO	VICALVARO	449371	4472673	40.401249355834835	-3.5979267062108393				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4528554	Instalaci�n Deportiva Municipal B�sica Valderrom�n			1 Pista de baloncesto  1 Pista de f�tbol sala  Tenis de mesa	Metro: Antonio MachadoBus: 42 , 64 , 127 , 132 , 137		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=433a7dff2c201110VgnVCM1000000b205a0aRCRD	VALDERROMAN	CALLE	V	22					MADRID	MADRID	28035	VALDEZARZA	MONCLOA-ARAVACA	438925	4480473	40.470812884486634	-3.7217686807231587				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4542740	Instalaci�n Deportiva Municipal B�sica Valdetorres			Pista polideportiva.	Metro: Mar de Cristal.Bus: 87 , 104 , 112 , 120 , 125 , 172.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=48cb553e30f61110VgnVCM1000000b205a0aRCRD	VALDETORRES DE JARAMA	CALLE	V	29				Estrecho Ormuz, 6	MADRID	MADRID	28043	PINAR DEL REY	HORTALEZA	445439	4480190	40.47058975661767	-3.6436271096508284				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547454	Instalaci�n Deportiva Municipal B�sica Valdeyeros			Campo de f�tbol (c�sped artificial). Pista de f�tbol 7 (c�sped artificial). Pista polideportiva.	Bus: 67 , 82		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=372b15a3f1391110VgnVCM2000000c205a0aRCRD	ROSALIA DE CASTRO	CALLE	V	77					MADRID	MADRID	28035	PE�A GRANDE	FUENCARRAL-EL PARDO	438071	4481722	40.483873867477364	-3.7306867873299594				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4564299	Instalaci�n Deportiva Municipal B�sica Valle Incl�n			1 Pista de f�tbol sala1 Pista de patinaje	Bus: 17 , 34 , 39, 117, 139		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=789cd59375322110VgnVCM1000000b205a0aRCRD	VALLE INCL�N	CALLE	V					C/V Aldeanueva de la Vera	MADRID	MADRID	28044	LAS AGUILAS	LATINA	434420	4470256	40.37843087041222	-3.773851914617546				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547326	Instalaci�n Deportiva Municipal B�sica Vereda de Ganapanes			2 Campso de f�tbol 11(uno de ellos de c�sped artificial). Pista de f�tbol sala (c�sped artificial). 2 tenis de mesa. Campo de minipitch.	Metro: Antonio Machado.Bus: 42 , 49 , 126 , 128.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac236f24b291110VgnVCM2000000c205a0aRCRD	BECERREA	CALLE	V	4				c/v Sinesio Delgado	MADRID	MADRID	28029	EL PILAR	FUENCARRAL-EL PARDO	439555	4480316	40.471317409058955	-3.7130564782441233				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4545662	Instalaci�n Deportiva Municipal B�sica Via Lusitana			2 Campos de f�tbol2 Pistas de baloncesto1 Pista de hockey patines	Metro: Abrantes , Pan BenditoBus: 47 , 108 , 118		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2389d2c08ae71110VgnVCM1000000b205a0aRCRD	VIA LUSITANA	CALLE	V	19				Parque Sur	MADRID	MADRID	28025	ABRANTES	CARABANCHEL	438143	4469914	40.37751706497499	-3.7286883543217897				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4668039	Instalaci�n Deportiva Municipal B�sica Villa de Pons - Avenida de San Luis			Pista de baloncesto cubierta. 2 Tenis de mesa.	Metro: HortalezaBus: 9 , 72 , 107 , 125 , 172		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11609b5eec2b5110VgnVCM1000000b205a0aRCRD	SAN LUIS	AVENIDA	V	23					MADRID	MADRID	28033	PINAR DEL REY	HORTALEZA	444502	4480300	40.47152762204448	-3.654689432548898				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4556651	Instalaci�n Deportiva Municipal B�sica Villabona			1 Pista de baloncesto.	Bus: 6 , 60 , 78 , 81 , 116 , 131		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53422414d35e1110VgnVCM1000000b205a0aRCRD	VILLABONA	CALLE	V	4					MADRID	MADRID	28041	ORCASITAS	USERA	439443	4469150	40.36884826418275	-3.7145784474448007				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4544577	Instalaci�n Deportiva Municipal B�sica Villalonso			1 Pista de f�tbol sala.	Bus: 22 , 76 , 86 , 130 , 131.Renfe: Puente Alcocer.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a31cc28c3971110VgnVCM1000000b205a0aRCRD	VILLALONSO	CALLE	V	8					MADRID	MADRID	28021	SAN ANDRES	VILLAVERDE	439985	4467013	40.34963625511252	-3.7079934408457023				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4528593	Instalaci�n Deportiva Municipal B�sica Virgen de la Estrella			1 Pista de Baloncesto	Metro: Conde de CasalBus: 14 , 20 , 30 , 32 , 56 , 63 , 143 , 145 , 156		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6a360206d201110VgnVCM1000000b205a0aRCRD	VIRGEN DE LA ESTRELLA	PLAZUELA	V	1					MADRID	MADRID	28007	ESTRELLA	RETIRO	443420	4473526	40.408549764339305	-3.668127133397626				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4542820	Instalaci�n Deportiva Municipal B�sica Virgen del Cortijo			1 Campo de F�tbol	Bus: 150 , 174		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e713da191f61110VgnVCM1000000b205a0aRCRD	O�A	CALLE	V	18					MADRID	MADRID	28050	VALDEFUENTES	HORTALEZA	443949	4482529	40.4896891338737	-3.662689114816123				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4549174	Instalaci�n Deportiva Municipal B�sica Vital Aza			1 Pista de baloncesto	Metro: Ascao , QuintanaBus: 28 , 109 , 113		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9edd9c02f6d91110VgnVCM1000000b205a0aRCRD	VITAL AZA	CALLE	V					esq. Ezequiel Solana	MADRID	MADRID	28017	PUEBLO NUEVO	CIUDAD LINEAL	445424	4475978	40.43077285384415	-3.644721019010737				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
5567439	Instalaci�n Deportiva Municipal B�sica Yeseros			Pista de balonmano	Bus: 54 , 58 , 103 , 142 , 143Renfe: Vallecas		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=274995356cd96210VgnVCM2000000c205a0aRCRD	YESEROS	CALLE	V	1				c/v Calle Maquinilla	MADRID	MADRID	28031	PALOMERAS SURESTE	PUENTE DE VALLECAS	446647	4470488	40.38139501897959	-3.629842097739682				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4527222	Instalaci�n Deportiva Municipal B�sica Yeser�as I			1 Pista de front�n corto y campo de chito	Metro: Pir�midesBus: 18 , 23 , 34 , 35 , 36 , 116 , 118 , 119Renfe: Pir�mides		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ece124827ee0110VgnVCM1000000b205a0aRCRD	YESERIAS	PASEO	V	1					MADRID	MADRID	28005	ACACIAS	ARGANZUELA	439519	4472465	40.40060409154897	-3.712719914790534				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones	 
4539144	Instalaci�n Deportiva Municipal B�sica Zazuar			Pista de baloncesto	Bus: 58, 63, 145Renfe: Santa Eugenia		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bd14584cff41110VgnVCM1000000b205a0aRCRD	ZAZUAR	CALLE	V	1				c/v Avda. Mediterr�neo	MADRID	MADRID	28031	SANTA EUGENIA	VILLA DE VALLECAS	448718	4470605	40.38257934400676	-3.6054546139177392				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4556422	Instalaci�n Deportiva Municipal B�sica Zof�o			1 Campo de f�tbol (c�sped artificial)1 Front�n	Metro: Plaza El�pticaBus: 6 , 47 , 60 , 78 , 81 , 116 , 155 , 247.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4744bb2984e1110VgnVCM1000000b205a0aRCRD	RICARDO BELTRAN Y ROZPIDE	CALLE	V	12					MADRID	MADRID	28026	ZOFIO	USERA	439169	4470473	40.38074653650551	-3.7179320569800733				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
6300758	Instalaci�n Deportiva Municipal B�sica de Ribadeo y Ver�n			Pista de baloncesto. Pista de f�tbol-sala.	Metro: FuencarralBus: 128, 132, 137, 49, 83		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b72a40a4a8915310VgnVCM2000000c205a0aRCRD	INTERIORES ENTRE PLAZA RIBADEO	PLAZAS	V	1				Y PLAZA VERIN	MADRID	MADRID	28029	EL PILAR	FUENCARRAL-EL PARDO	439755	4481010	40.47758381895994	-3.7107514580551744				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
6300709	Instalaci�n Deportiva Municipal B�sica del Poblado Dirigido (Olesa de Montserrat)			2 Pista de baloncesto1 Pista de F�tbol-Sala	Bus: 124		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=505e9e6f97915310VgnVCM2000000c205a0aRCRD	CARDENAL HERRERA ORIA	AVENIDA	V	108					MADRID	MADRID	28034		FUENCARRAL-EL PARDO	441277	4482655	40.49063911016057	-3.6942277563623516				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
6309560	Instalaci�n Deportiva Municipal B�sica paseo de la Vaguada			3 Pistas de bolos y petanca. 3 Pistas de chito.	Metro: LACOMABus: 49		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72d64224cd835310VgnVCM2000000c205a0aRCRD	VAGUADA	PASEO	V	13					MADRID	MADRID	28029	EL PILAR	FUENCARRAL-EL PARDO	439712	4481297	40.48016602497203	-3.7112978051427574				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
10967935	Instalaci�n Deportiva Municipal B�sica poblado de Santa Ana			2 pistas de f�tbol-sala. Pista de baloncesto. Instalaci�n para deportes sobre ruedas. Pista de baloncesto 3x3.	Metro: FuencarralBus: 66 , 137		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb9e99d98fc2b610VgnVCM1000001d4a900aRCRD	Braille	CALLE	V	15					MADRID	MADRID	28034	VALVERDE	FUENCARRAL-EL PARDO	441133	4482878	40.49452475361937	-3.6946653699300733				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
